title,link,type
Ep. 1 How to create your first Streamlit web app in 1 minute #shorts,https://www.youtube.com/shorts/iPj6QKMd8qA,shorts
How to create and share beautiful images of your source code with CARBON #shorts,https://www.youtube.com/shorts/FwzKda14hWo,shorts
Deepmind's Alphafold2 Solves Protein Structures (Part 2) #shorts,https://www.youtube.com/shorts/14hjvefbmLM,shorts
Deepmind's Alphafold2 Solves Protein Structures (Part 1) #shorts,https://www.youtube.com/shorts/QsLhxW3DkBQ,shorts
Level Up Your Data Science Skills #shorts,https://www.youtube.com/shorts/uRCy5t1Gp7k,shorts
Robot Corp,https://www.youtube.com/watch?v=IEeV19J4-zE,regular
Is AI going too far? (LangChain + OpenAI),https://www.youtube.com/watch?v=iRJ4uab_NIg,regular
We need to talk…,https://www.youtube.com/watch?v=K043PgtL3h8,regular
The power of open source!,https://www.youtube.com/watch?v=uQnlcJ3hYio,regular
Arduino Spider Balancing with Neural Network!,https://www.youtube.com/watch?v=w6vF1CQLUpY,regular
Math and Animation Tool Tutorial,https://www.youtube.com/watch?v=PBTrvPewJ_s,regular
Arduino Neural Network + Python Upgrade,https://www.youtube.com/watch?v=UZIgix3lzvo,regular
The Interactive Neural Network (The INTER-NET!),https://www.youtube.com/watch?v=UVX3BpmRBiU,regular
Tic Tac Toe A.I.,https://www.youtube.com/watch?v=vuuDcGoFi64,regular
Beginner Intro to Neural Networks 12: Neural Network in Python from Scratch,https://www.youtube.com/watch?v=LSr96IZQknc,regular
today I tried: Evolution Strategies,https://www.youtube.com/watch?v=C4MUTIc-NB8,regular
Beginner Intro to Neural Networks 11: Neural Network in Javascript,https://www.youtube.com/watch?v=gQLKufQ35VE,regular
Beginner Intro to Neural Networks 10: Finding Linear Regression Parameters,https://www.youtube.com/watch?v=bP2SCk-QGkw,regular
Beginner Intro to Neural Networks 9: Linear Regression Cost,https://www.youtube.com/watch?v=fh1QZ97izSM,regular
Beginner Intro to Neural Networks 8: Linear Regression,https://www.youtube.com/watch?v=GwVTM28HKYk,regular
Beginner Intro to Neural Networks 7: Slope of Cost + Simple Train in Python,https://www.youtube.com/watch?v=EnGmg-kvpYs,regular
Beginner Intro to Neural Networks 6: Slope of the Cost Function,https://www.youtube.com/watch?v=Gvq9sUHPgrc,regular
Beginner Intro to Neural Networks 5: Squared Error Cost Function,https://www.youtube.com/watch?v=c6NBkkKNZXw,regular
Beginner Intro to Neural Networks 4: First Neural Network in Python,https://www.youtube.com/watch?v=gwitf7ABtK8,regular
Beginner Intro to Neural Networks 3: Installing Python and Jupyter Notebook,https://www.youtube.com/watch?v=PUHjqT3xcTs,regular
Beginner Intro to Neural Networks 2: Functions and Predictions,https://www.youtube.com/watch?v=JNlxvwc-Hho,regular
Beginner Intro to Neural Networks 1: Data and Graphing,https://www.youtube.com/watch?v=ZzWaow1Rvho,regular
How to multiply a matrix and vector numerically and visually,https://www.youtube.com/watch?v=yT_MNj4CX5U,regular
Chaos: Three Bodies,https://www.youtube.com/watch?v=8VA1WPAImyQ,regular
"Neural Network: LSTM Fixed Points, Attractors, and Patterns",https://www.youtube.com/watch?v=QYSGmNflgMA,regular
"Neural Network Fixed Points, Attractors, and Patterns",https://www.youtube.com/watch?v=h9eaC6d_wPY,regular
Neural Network Creatures: Multiple Behaviors,https://www.youtube.com/watch?v=ZPmCsJ6uWnA,regular
Neural Network Creature: Spider,https://www.youtube.com/watch?v=4BFEh6w3f5w,regular
Neural Network Creature: Less Than Greater Than,https://www.youtube.com/watch?v=ejv5PtZyZH8,regular
Neural Network Creature: Mech Right,https://www.youtube.com/watch?v=jgQcg9Zl5Y8,regular
Neural Network Creature: Two Legs,https://www.youtube.com/watch?v=NF4nVJTso9s,regular
Neural Network Creatures,https://www.youtube.com/watch?v=EBRYaSl5glk,regular
Creature Creator Demo,https://www.youtube.com/watch?v=uZbVM4TP0IY,regular
Neural Network,https://www.youtube.com/watch?v=BWiZG9DgpX0,regular
How I (Data Analyst) feel about ChatGPT POSSIBLY taking my bob,https://www.youtube.com/watch?v=nxnIHyyR410,regular
FASTEST Way to Become a Data Analyst (In 6 Months Without experience or degree),https://www.youtube.com/watch?v=DLcARc07m7E,regular
Mastering THIS TOOL Will Speed Up Your Data Analytics Learning (Must Watch for Beginners),https://www.youtube.com/watch?v=ScnAahs0_X8,regular
5 Reasons to Take the Google Data Analytics Professional Certificate (Real Advice from the Graduate),https://www.youtube.com/watch?v=pXNP58S8kbc,regular
How I became a Data Analyst (without Experience or Degree) Data Analyst Roadmap,https://www.youtube.com/watch?v=oGwoSTH6nQE,regular
FASTEST Way to become a Data Analyst and ACTUALLY get a job [2023],https://www.youtube.com/watch?v=08DAw16x63E,regular
Why Every Data Analyst Should Read This Book,https://www.youtube.com/watch?v=iM9Od1MO9Fs,regular
Day in the Life of a Data Analyst in Dubai (2023),https://www.youtube.com/watch?v=tjTZJum4saA,regular
Here's Why You Never Finish Your Online Courses (How how to fix it),https://www.youtube.com/watch?v=8VCqScyKJHY,regular
"Income ideas for Data Analysts [2023] - I make over $32,000",https://www.youtube.com/watch?v=nEcO9KuDK0M,regular
Self Taught Data Analysts... Listen Up.,https://www.youtube.com/watch?v=lDvXdB07gTs,regular
Fixing this 4/10 Data Visualization,https://www.youtube.com/shorts/okBNbLMALtA,shorts
How I Use ChatGPT as a Data Scientist (4-5 hrs Saved Per Week),https://www.youtube.com/watch?v=9neDFXTxKxA,regular
I Wish I Knew THIS Before Starting My First Data Science Project,https://www.youtube.com/watch?v=onwRfbt--cw,regular
5 Books I Wish I Read Earlier In My Career,https://www.youtube.com/watch?v=Z2MyLQa_vVw,regular
How I Would NOT Learn Data Science in 2023.,https://www.youtube.com/watch?v=t6CD1EwU5kc,regular
The Greatest Data Science Event You Never Heard Of  [Behind The Scenes],https://www.youtube.com/watch?v=eIxHe45hzhQ,regular
The Essential Programming Concepts For Learning Data Science,https://www.youtube.com/watch?v=3NJOWWvNK3I,regular
The Data Content House: What You Missed,https://www.youtube.com/watch?v=4_VtMWJSo1o,regular
Is Data Science A Good Career?,https://www.youtube.com/watch?v=OybXWl3IWvI,regular
When a New Data Scientist Joins The Team,https://www.youtube.com/watch?v=0JWC4M0Qhqc,regular
The Programming Roadmap For Data Science,https://www.youtube.com/watch?v=EBjYqC3aNTA,regular
5 Impactful Data Science Projects For Your Portfolio,https://www.youtube.com/watch?v=QMP858aZcow,regular
Machine Learning Saves My Baseball Career?,https://www.youtube.com/watch?v=0ItYIoOrrUs,regular
Every Data Scientist... (funny!),https://www.youtube.com/watch?v=KzTFoUbThvM,regular
Data Science Portfolio Project From Scratch | Building a YouTube Data Dashboard with Streamlit,https://www.youtube.com/watch?v=Yk-unX4KnV4,regular
Why You Are NOT Landing Data Jobs ... Yet,https://www.youtube.com/watch?v=z0_xrtFdFj8,regular
Data Scientists VS NFT Scam,https://www.youtube.com/watch?v=vVpkXEIn-q0,regular
When a PM Joins the Data Team... (funny!) - Ft @LukeBarousse,https://www.youtube.com/watch?v=aipz4p7GDL4,regular
What Professional Data Scientists ACTUALLY Do,https://www.youtube.com/watch?v=iPdO9MwdcLE,regular
Can You Analyze My Data Better Than I Can?,https://www.youtube.com/watch?v=YPph59-rTxA,regular
Giving Back to My Most Engaged Subscribers!,https://www.youtube.com/watch?v=-2U2CMYom00,regular
How to Make $1 Billion Betting on Horse Racing with Machine Learning,https://www.youtube.com/watch?v=KEeUR8UDy-s,regular
Should You Be Excited About Web 3? (As a Data Scientist),https://www.youtube.com/watch?v=0jTtHYie3CU,regular
The Only Data Science Explanation You Need,https://www.youtube.com/watch?v=rEWPqw6rMGI,regular
We Need to Talk About The LinkedIn Machine Learning Assessment.,https://www.youtube.com/watch?v=o-wsyxWbPOw,regular
How I Would Learn Data Science in 2022 (If I Had to Start Over),https://www.youtube.com/watch?v=xpIFS6jZbe8,regular
What the Heck is WSL 2? (My New Favorite Tool),https://www.youtube.com/watch?v=-zbLpoJVBMI,regular
How Zillow Lost $500 MILLION With Machine Learning,https://www.youtube.com/watch?v=FqNpDNmpcEo,regular
Why Is Data Engineering So HOT Right Now?,https://www.youtube.com/watch?v=vwvdtXMcNzI,regular
Is Data Science Dying?,https://www.youtube.com/watch?v=2qVWurPFwfc,regular
7 Incredible Books That Transformed My Health and My Life,https://www.youtube.com/watch?v=35g8fCi-kbw,regular
Why EVERYONE Should Start a Podcast (Including YOU),https://www.youtube.com/watch?v=n6MiRgxN5iA,regular
Building a Burrito Dashboard - Data Science Project from Scratch with atoti,https://www.youtube.com/watch?v=ammCGdzSoag,regular
ML Ops: What is it REALLY?,https://www.youtube.com/watch?v=15c7WD-lKUY,regular
Business Skills for Data Science: What are they REALLY?,https://www.youtube.com/watch?v=TjGFBQC27ng,regular
Roasting My First Data Science Project (Common Project Mistakes),https://www.youtube.com/watch?v=cnqTU6eJwH0,regular
Is Data Visualization Important for Data Science? (A Data Scientist's Perspective),https://www.youtube.com/watch?v=k8YxyrcAXJs,regular
How I Learned to Learn.,https://www.youtube.com/watch?v=S4Lei5mOppc,regular
Why are APIs Important for Data Science?,https://www.youtube.com/watch?v=s1gD35Z4eUc,regular
Is Your Phone REALLY Listening to You?,https://www.youtube.com/watch?v=nrEJGGxcoTc,regular
Kaggle vs Github - Which is Best for Your Data Science Portfolio?,https://www.youtube.com/watch?v=KfpOuSH9gDc,regular
Discouraged with Data Science? - Watch THIS video.,https://www.youtube.com/watch?v=7JCterBrcvk,regular
How Data Science Projects Pay Off,https://www.youtube.com/watch?v=KU__lDJj5iU,regular
How I Use Data to Optimize My Life | What I Collect & How I Analyze It,https://www.youtube.com/watch?v=8nTmuKI2oyA,regular
The 7 Biggest Data Science  Beginner Mistakes,https://www.youtube.com/watch?v=hOUrxTeBJQc,regular
Data Scientist Reacts: REAL Data Science Job Application Data,https://www.youtube.com/watch?v=-ONQ628CXKQ,regular
Why You Probably Won't Become a Data Scientist,https://www.youtube.com/watch?v=sHRq-LshG3U,regular
How to Go From Data Analyst to Data Scientist,https://www.youtube.com/watch?v=EMq4PH7PCeA,regular
Why I Have 2 Offices for Data Science & Content Creation,https://www.youtube.com/watch?v=BlSrorP32WM,regular
MARCH MADNESS - Will My Machine Learning Model Beat Your Bracket?,https://www.youtube.com/watch?v=pPfw2fzwNiM,regular
My Regrets as a Data Science Student,https://www.youtube.com/watch?v=hcHSSyHbgMQ,regular
My Daily Battle With Time - Will I Win? [Vlog],https://www.youtube.com/watch?v=ITAxTid_1YU,regular
What is the Future of my Comment Leaderboard Project?,https://www.youtube.com/watch?v=fU3DOXjwufg,regular
How to Build a Website  - Building my ULTIMATE Portfolio Website,https://www.youtube.com/watch?v=tJI-1mHeXoA,regular
Why I Quit Data Science,https://www.youtube.com/watch?v=SVtRsDhHlDk,regular
How I Balance Data Science and Content Creation (7 Secrets),https://www.youtube.com/watch?v=uic34RTaI-w,regular
Kaggle Project From Scratch - Part 3 (Advanced Graphs & Gender Imbalance Analysis),https://www.youtube.com/watch?v=GO420aMtHfk,regular
Kaggle Project From Scratch - Part 2 (Exploratory Data Analysis),https://www.youtube.com/watch?v=KQ80oD_boBM,regular
Kaggle Project From Scratch - Part 1 (Data Science Profession Survey),https://www.youtube.com/watch?v=r-DR9HBaipU,regular
What is the #66DaysOfData?,https://www.youtube.com/watch?v=qV_AlRwhI3I,regular
How I Would Learn Data Science in 2021 (What Has Changed?),https://www.youtube.com/watch?v=41Clrh6nv1s,regular
Unboxing the Ultimate Z by HP Data Science Package (FIRST EVER HP Workstation w/ Data Science Stack),https://www.youtube.com/watch?v=YR9Faf1uZDg,regular
I Built the FIRST EVER YouTube Subscriber LEADERBOARD,https://www.youtube.com/watch?v=myhoWUrSP7o,regular
7 Things to Look For in a Masters For Data Science (feat. @TinaHuang1),https://www.youtube.com/watch?v=ji7DtgUeKCI,regular
6 Lessons from #66DaysOfData,https://www.youtube.com/watch?v=4039x4r-hGE,regular
Find a Data Science Project With These 3 Techniques,https://www.youtube.com/watch?v=yUrrf3Pm33s,regular
How I Chose My Masters Degree for Breaking into Data Science,https://www.youtube.com/watch?v=domVw8isGOI,regular
git for Data Science Made Simple... (Hopefully),https://www.youtube.com/watch?v=_0rHU6qAQe0,regular
The PODCAST you might have asked for?,https://www.youtube.com/watch?v=tnpV1etgcxs,regular
Dealing with Doubt in Data Science (My Impostor Syndrome Story),https://www.youtube.com/watch?v=Uf0dO-pgOrk,regular
Advice from a Data Analytics CEO (@How to Get an Analytics Job) - KNN EP. 17,https://www.youtube.com/watch?v=N97MhZEp2UQ,regular
Data Science Resume Round-Up With @Tina Huang  | Episode 3,https://www.youtube.com/watch?v=1Ir1NgCuI0Y,regular
5 Unusual Data Science Projects that Will Land You a Job,https://www.youtube.com/watch?v=d6FeV8WXPWY,regular
Sh*t Data Scientists Say (Parody),https://www.youtube.com/watch?v=WRF_dKZ_i24,regular
5 Proven Strategies to Break into a Data Science Job,https://www.youtube.com/watch?v=UpaEjBOMNqs,regular
Why Data-Viz is so Darn Important (@Story by Data | Kate Strachnyi) - KNN EP. 16,https://www.youtube.com/watch?v=UKuK2fXu_dU,regular
Data Science Resume Round-Up With @TinaHuang1  - Episode 1,https://www.youtube.com/watch?v=Ft4GVkQQtgk,regular
5 Essential Data Science Projects for Your Portfolio,https://www.youtube.com/watch?v=BBDiadC8BvE,regular
His Startup Will Land You a Data Science Job (Jeremie Harris) - KNN EP. 15,https://www.youtube.com/watch?v=7VcdvSyoxnc,regular
Reviewing Your Data Science Projects - Episode 21(The Cleanest Portfolio),https://www.youtube.com/watch?v=8Vxjp2KVHqs,regular
"Hedge Funds, Startups, and Data Science Oh my! (@DataLeap) - KNN EP. 14",https://www.youtube.com/watch?v=Kq9dkZu0bpg,regular
Land a Data Science Job in a Different Country (Vijay Pravin Maharajan) - KNN EP. 13,https://www.youtube.com/watch?v=omdhf8d53FM,regular
Reviewing Your Data Science Projects - Episode 20 (Bootcamp Capstone),https://www.youtube.com/watch?v=apf6A3Nstm8,regular
The 5 Pillars of Success I Live By,https://www.youtube.com/watch?v=jf3j0lWmFPU,regular
Fast Cars to Faster Data (Alex Castrounis) - KNN EP. 12,https://www.youtube.com/watch?v=g7on3Rw0Ovg,regular
Reviewing Your Data Science Projects - Episode 19 (One Big Improvement),https://www.youtube.com/watch?v=rLawTH--l2Y,regular
How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,https://www.youtube.com/watch?v=-pdXWmj9xxU,regular
How She Dominated the FAANG Data Science Interview  (@TinaHuang1 ) - KNN EP. 11,https://www.youtube.com/watch?v=vfV4nm004VQ,regular
Reviewing Your Data Science Projects - Episode 18 (Job-Worthy GitHub),https://www.youtube.com/watch?v=oHUD2T_VXfI,regular
Why I'm Starting Data Science Over Again.,https://www.youtube.com/watch?v=uXLnbdHMf8w,regular
Inside the Mind of the Ultimate Kaggle Grandmaster (@Abhishek Thakur ) - KNN EP. 10,https://www.youtube.com/watch?v=5v_ulmGv-gc,regular
Reviewing Your Data Science Projects - Episode 17 (Best Portfolio Website Yet?),https://www.youtube.com/watch?v=q6Lf2yhvluw,regular
Don't Buy My Course..,https://www.youtube.com/watch?v=iGUiLWFDWfk,regular
How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,https://www.youtube.com/watch?v=SsGKZe4dVyk,regular
Reviewing Your Projects - Episode 16 (Project Review for Beginners),https://www.youtube.com/watch?v=RAMxzqSMDKE,regular
Data Scientist Dismantles the YouTube Algorithm.,https://www.youtube.com/watch?v=YbTMIxjk4hI,regular
Sports Analytics & Streaming Data Science on Twitch (Nick Wan) - KNN EP. 08,https://www.youtube.com/watch?v=S_CuB__nsmI,regular
Reviewing Your Data Science Projects - Episode 15 (Quant Finance),https://www.youtube.com/watch?v=KEBVcVwFzaI,regular
